Iraq,877,878.58,880.16,881.74,883.32,884.9,886.48,888.06,889.64,891.22,892.8,894.38,895.96,897.54,899.12,900.7,902.28,903.86,905.44,907.02,908.6,910.18,911.76,913.34,914.92,916.5,918.08,919.66,921.24,922.82,924.4,925.98,927.56,929.14,930.72,932.3,933.88,935.46,937.04,938.62,940.2,941.78,943.36,944.94,946.52,948.1,949.68,951.26,952.84,954.42,956,963.4186,970.8372,978.2558,985.6744,993.093,1000.5116,1007.9302,1015.3488,1022.7674,1030.186,1037.6047,1045.0233,1052.4419,1059.8605,1067.2791,1074.6977,1082.1163,1089.5349,1096.9535,1104.3721,1111.7907,1119.2093,1126.6279,1134.0465,1141.4651,1148.8837,1156.3023,1163.7209,1171.1395,1178.5581,1185.9767,1193.3953,1200.814,1208.2326,1215.6512,1223.0698,1230.4884,1237.907,1245.3256,1252.7442,1260.1628,1267.5814,1275,1299.2973,1323.5946,1347.8919,1372.1892,1396.4865,1420.7838,1445.0811,1469.3784,1493.6757,1517.973,1542.2703,1566.5676,1590.8649,1615.1622,1639.4595,1663.7568,1688.0541,1712.3514,1736.6486,1760.9459,1785.2432,1809.5405,1833.8378,1858.1351,1882.4324,1906.7297,1931.027,1955.3243,1979.6216,2003.9189,2028.2162,2052.5135,2076.8108,2101.1081,2125.4054,2149.7027,2174,2303,2482,3394,3926,3663,3808,3666,3974,4022,4360,4720,4809,4578,4965,5241,5338,5043,5745,5745,5536,5686,5297,5982,6097,6878,8007,7957,9075,10769,10165,8035,7704,6805,6593,6268,5992,6052,4635,4098,3918,1518.74,2046.18,2132.38,2108.54,1996.93,2337.52,2337.95,2794.79,3157.11,3649.49,4147.65,4631.65,3782.45,6061.55,6441.41,7117.61,7587.61,8587.26,9268.71,10274.33,11484,12652,13158,12817,13014,13898,13211.26,12835.81
Ireland,1398,1426.62,1455.24,1483.86,1512.48,1541.1,1569.72,1598.34,1626.96,1655.58,1684.2,1712.82,1741.44,1770.06,1798.68,1827.3,1855.92,1884.54,1913.16,1941.78,1970.4,1999.02,2027.64,2056.26,2084.88,2113.5,2142.12,2170.74,2199.36,2227.98,2256.6,2285.22,2313.84,2342.46,2371.08,2399.7,2428.32,2456.94,2485.56,2514.18,2542.8,2571.42,2600.04,2628.66,2657.28,2685.9,2714.52,2743.14,2771.76,2800.38,2829,2864.6279,2900.2558,2935.8837,2971.5116,3007.1395,3042.7674,3078.3953,3114.0233,3149.6512,3185.2791,3220.907,3256.5349,3292.1628,3327.7907,3363.4186,3399.0465,3434.6744,3470.3023,3505.9302,3541.5581,3577.186,3612.814,3648.4419,3684.0698,3719.6977,3755.3256,3790.9535,3826.5814,3862.2093,3897.8372,3933.4651,3969.093,4004.7209,4040.3488,4075.9767,4111.6047,4147.2326,4182.8605,4218.4884,4254.1163,4289.7442,4325.3721,4361,4320.625,4280.25,4239.875,4199.5,4159.125,4118.75,4078.375,4038,4141,4105,4095,4101,4100,4229,4363,4501,4618,4737,4599,4463,4594,4728,4865,4713,4865,4865,4865,4865,4865,4865,4865,4812,4865,4929,5149,5426,5504,5649,5805,5973,6048,6248,6212,6239,6169,6437,6825,7186,7390,7685,7948,8051,8097,8531,9197,9706,9881,10128,10621,10946,11225,11662,11639,12425,13150,13335,13614,13893,14061,13931,14435,14834,14768,15458,16313,17343,18838,19253.94,20032.72,20627.08,22004.81,24266.14,26562.91,29455.92,31908.65,35377.16,38806.5,40966.33,43012.81,44372.76,47028.86,49223.38,51296.19,52322.23,49583.14,47375.73,48623.81,48980,48333,48743,52651,54278,56597,60544.28,64684.3
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4490,5035,4828,4638,5378,5899,6153,6363,6550,7175,7433,7964,8396,8915,9430,9997,9867,9918,11210,12310,12913,13885,15108,15374,15980,16176,16053,15721,16139,16761,17508,18103,18155,18468,18305,18605,19160,20196,20256,20091,20829,20912.94,21531.6,21484.98,22128.8,23378.16,23980,24226.73,24506.16,24644.2,26058.84,25427.32,24823.55,24545.25,25210.88,25686.41,26571.26,27624.88,27857.62,27644.7,28575.53,29370,29517,30257,30686,30954,31701,32339.09,32954.77
Italy,2665.07,2618.99,2649.71,2672.75,2741.88,2703.48,2780.28,2734.2,2703.48,2695.8,2657.39,2749.56,2772.6,2787.96,2811,2887.8,2680.43,2611.31,2649.71,2626.67,2711.16,2764.92,2787.96,2649.71,2649.71,2672.75,2649.71,2588.27,2657.39,2642.03,2611.31,2611.31,2572.91,2519.15,2350.18,2373.22,2380.9,2572.91,2672.75,2588.27,2572.91,2557.55,2634.35,2688.11,2642.03,2780.28,2588.27,2611.31,2626.67,2695.8,2826.36,2811.12,2593,2581,2715,2727,2662,2678,2745,2753,2796,2880,2915,2942,2898,2941,3005,3081,3065,2971,2974,3014,3017,3064,3081,3107,3153,3158,3145,3180,3264,3317,3371,3402,3461,3532,3652,3716,3795,3826,3829,3870,3875,4057,3835,3642,3942,3955,3856,3701,3789,3660,3928,4248,4324,4580,4576,4454,4693,4889,4631,4538,4602,4514,4466,4670,4471,4879,4981,5246,5099,4967,4661,3931,3162,2831,3805,4498,4814,5188,5582,5958,6371,6790,7092,7453,7745,8158,8544,9011,9430,10158,10882,11576,11934,12111,12659,13476,14513,15248,15492,15683,16035,16950,17607,17123,18147,18599,19230,20275,20959,21041,21123,21345,21868,22469,23106,23824,24743,25454,26003,26570.36,26960.61,26902.4,27668.26,28666.35,29231.28,29960.7,30649.63,31340.48,32716.98,33511.43,33780.05,33917.8,34472.13,34872.13,35713.8,36310.73,35942.94,34055.23,34765.94,35151,34068,33094,32829,33118,33419,34027.34,34364.17
Jamaica,1117,1108.6667,1100.3333,1092,1083.6667,1075.3333,1067,1058.6667,1050.3333,1042,1033.6667,1025.3333,1017,1008.6667,1000.3333,992,983.6667,975.3333,967,958.6667,950.3333,942,933.6667,925.3333,917,908.6667,900.3333,892,883.6667,875.3333,867,865.9,864.8,863.7,862.6,861.5,860.4,859.3,858.2,857.1,856,854.9,853.8,852.7,851.6,850.5,849.4,848.3,847.2,846.1,845,846.9,848.8,850.7,852.6,854.5,856.4,858.3,860.2,862.1,864,865.7,867.4,869.1,870.8,872.5,874.2,875.9,877.6,879.3,881,885.5,890,894.5,899,903.5,908,912.5,917,921.5,926,929.6923,933.3846,937.0769,940.7692,944.4615,948.1538,951.8462,955.5385,959.2308,962.9231,966.6154,970.3077,974,982.6667,991.3333,1000,1008.6667,1017.3333,1026,1034.6667,1043.3333,1052,1060.6667,1069.3333,1078,1087.5,1097,1106.5,1116,1125.5,1135,1144.5,1154,1233,1312,1391,1470,1549,1548.25,1547.5,1546.75,1546,1833,2098,2363,2628,2410,2311.6667,2213.3333,2115,2251,2397,2695,2962,3220,3491,3934,3918,4050,4230,4307,4339,4395,4629,4894,4988,5066,5235,5547,6135,6062,6150,6583,6229,6129,5681,5501,5482,5318,4975,5040,5019,5117,5059,4814,4884,5254,5397,5748,6035,6116.58,6292.03,6414.48,6517.05,6656.28,6648.93,6523.64,6432.65,6485.32,6531.28,6615.19,6660.76,6908.67,7004.98,7073.77,7286.97,7402.18,7353.11,7115.37,7025.93,7141,7053,7017,7005,7024,7084,7135.18,7272.98
Japan,1317,1321.5681,1326.1362,1330.7042,1335.2723,1339.8404,1344.4085,1348.9765,1353.5446,1358.1127,1362.6808,1367.2488,1371.8169,1376.385,1380.9531,1385.5212,1390.0892,1394.6573,1399.2254,1403.7935,1408.3615,1412.9296,1417.4977,1422.0658,1426.6338,1431.2019,1435.77,1435.8275,1435.885,1435.9425,1436,1443.2,1450.4,1457.6,1464.8,1472,1479.2,1486.4,1493.6,1500.8,1508,1515.2,1522.4,1529.6,1536.8,1544,1551.2,1558.4,1565.6,1572.8,1580,1586.8725,1593.745,1600.6175,1607.49,1618.5073,1629.5245,1640.5418,1651.5591,1662.5764,1673.5936,1684.6109,1695.6282,1706.6455,1717.6627,1728.68,1831.88,1847.53,1723.57,1754.53,1853.58,1749.74,1841.7,1832.44,2016.42,2021.83,1904.44,1904.51,2232.85,2104.56,2123.25,2161.51,2012.77,2203.87,2178.99,2111.25,2328.98,2358.22,2356.92,2333.2,2316.98,2399.77,2419.71,2430.63,2357.8,2512.06,2829.29,2940.63,2973.49,3219.31,2973.96,3244.35,3243.83,3243.55,3316.36,3414.35,3358.54,3346.89,3554.12,3665.09,3334.11,3320.81,3529.29,3786.8,3755.69,3825.3,3985.55,4074.92,4256.84,4803.78,4882.4,4986.24,4938.54,4825.65,4816.11,3677.67,2771.37,2710.95,2857.23,2866.77,3062,3389,3724,3944,4116,4417,4699,4999,5243,5665,6354,7055,7614,8176,9035,9459,10370,11400,12725,14145,15484,16004,17110,18226,17765,18082,18600,19230,20060,20982,21404,21924,22440,22805,23548,24437,24992,25904,27393,28601,29949,30837.43,30977.81,30920.66,31135.43,31887.28,32784.16,33038.29,32558.19,32394.52,33210.81,33246.39,33195.4,33619.95,34313.56,34857.76,35333.11,35892.71,35496.23,33590.01,35011.4,34979,35580,36354,36537,37031,37465,38414.86,38673.81
Jordan,877,881.78,886.56,891.34,896.12,900.9,905.68,910.46,915.24,920.02,924.8,929.58,934.36,939.14,943.92,948.7,953.48,958.26,963.04,967.82,972.6,977.38,982.16,986.94,991.72,996.5,1001.28,1006.06,1010.84,1015.62,1020.4,1025.18,1029.96,1034.74,1039.52,1044.3,1049.08,1053.86,1058.64,1063.42,1068.2,1072.98,1077.76,1082.54,1087.32,1092.1,1096.88,1101.66,1106.44,1111.22,1116,1127.1163,1138.2326,1149.3488,1160.4651,1171.5814,1182.6977,1193.814,1204.9302,1216.0465,1227.1628,1238.2791,1249.3953,1260.5116,1271.6279,1282.7442,1293.8605,1304.9767,1316.093,1327.2093,1338.3256,1349.4419,1360.5581,1371.6744,1382.7907,1393.907,1405.0233,1416.1395,1427.2558,1438.3721,1449.4884,1460.6047,1471.7209,1482.8372,1493.9535,1505.0698,1516.186,1527.3023,1538.4186,1549.5349,1560.6512,1571.7674,1582.8837,1594,1622.5676,1651.1351,1679.7027,1708.2703,1736.8378,1765.4054,1793.973,1822.5405,1851.1081,1879.6757,1908.2432,1936.8108,1965.3784,1993.9459,2022.5135,2051.0811,2079.6486,2108.2162,2136.7838,2165.3514,2193.9189,2222.4865,2251.0541,2279.6216,2308.1892,2336.7568,2365.3243,2393.8919,2422.4595,2451.027,2479.5946,2508.1622,2536.7297,2565.2973,2593.8649,2622.4324,2651,2702,2751,2801,2848,2590,3410,3354,3539,3645,3714,4280,4176,4222,4752,5074,5000,4876,4262,4420,3818,3771,3754,3806,3995,4117,4935,5072,5926,6247,7141,7176,7401,7262,7599,7578,7973,7911,7571,6540,6044,5900.51,6456.12,6460.66,6538.17,6760.11,6783.23,6942.46,7120.49,7340.49,7621.84,7982.74,8394.06,8669.62,9288.62,9860.81,10404.56,10938.8,11378.26,11651.25,11601.09,11615,11523,11488,11523,11519,11529,11494.38,11506.34
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12154,12117.5714,12081.1429,12044.7143,12008.2857,11971.8571,11935.4286,11899,11604,11322,11735,11553,11545,11576,11389,12256,12153,11888,10557.12,10012.61,9173.64,8178.79,7674.06,7826.86,8093.8,8088.65,8421.35,9309.42,10589.1,11640.18,12726.29,13929.73,15233.84,16786.55,18181.06,18665.77,18750.54,19964.53,21302,22089,23131,23841,23850,23842,24556.91,25307.56
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,1229,1063,1009,1095,1144,1173,1176,1156,1148,1157,1093,1117,1138,1208,1184,1294,1317,1366,1404,1458,1500,1524,1546,1564,1502,1503,1580,1656,1651,1675,1647,1680,1627,1594,1604,1658,1698,1741,1761,1780,1777.78,1724.87,1698.25,1729.72,1789.89,1851.28,1846.37,1889.97,1920.83,1914.89,1972.38,1961.89,1997.78,2066.21,2157.84,2255.26,2380.78,2357.23,2404.63,2579.53,2712,2765,2854,2942,3046,3169,3249.88,3377.47
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46031,47464,47856,49989,52920,51417,52404,50126,47671,47131,45929,41622,42150,40377,40333,37511,38335,35720,35546,33415,48927,49302,48283,42542,34962,28950,28956,26168,26363,28174,21154,16402,13845,14292,14384,13015,13509,12416,12317,12701,9757,6310.91,12965.07,19955.31,24532.41,27552.96,29612.66,31511.19,33331.3,33351.2,35844.75,37225.87,39943.15,48809.71,55911.79,62959.6,68546.14,73096.87,75138.12,70072.73,68865.31,77126,78801,75256,72508,71354,71010,66010.14,65520.74
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941,5927.7143,5914.4286,5901.1429,5887.8571,5874.5714,5861.2857,5848,5789,5726,5992,5952,5616,5413,5241,5679,5719,5742,5161.9,4362.11,3764.94,2993.83,2776.03,2901.55,3114.68,3105.96,3144.46,3246.38,3357.99,3299.25,3464.82,3632.15,3554.19,3594.57,3831.49,4046.72,4075.83,3977.65,4142,4104,4509,4644,4754,4879,5055.92,5176.99
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,706,714,722,730,738,744,751,759,765,771,779,787,794,802,810,818,826,834,842,850,875,886,944,958,999,1023,993,991,966,1054,1199,1256,1283,1344,1382,1409,1350,1286,1428,1481,1512.48,1563.91,1622.55,1718.12,1801.54,1899.9,2002.24,2050.88,2167.78,2262.24,2365.1,2486.99,2625.35,2784.68,2948.7,2896.14,3389.36,3614.48,3843.83,4114.01,4401,4670,4961,5251,5559,5859,6166.28,6450.91
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12506,12682.1429,12858.2857,13034.4286,13210.5714,13386.7143,13562.8571,13739,13970,14190,14376,14682,14273,14539,14360,14875,15661,15806,13774.93,9411.2,8439.33,8704.27,8709.07,8947.27,9773.5,10429.77,10707.71,11309.74,12103.83,13015.47,14142.12,15371.18,17069.66,19128.69,21042.37,20342.2,17582.11,17140.23,18428,19405,20129,20751,21488,22092,23132.8,24312.68
Lebanon,1084,1092.6,1101.2,1109.8,1118.4,1127,1135.6,1144.2,1152.8,1161.4,1170,1178.6,1187.2,1195.8,1204.4,1213,1221.6,1230.2,1238.8,1247.4,1256,1264.6,1273.2,1281.8,1290.4,1299,1307.6,1316.2,1324.8,1333.4,1342,1350.6,1359.2,1367.8,1376.4,1385,1393.6,1402.2,1410.8,1419.4,1428,1436.6,1445.2,1453.8,1462.4,1471,1479.6,1488.2,1496.8,1505.4,1514,1532.5349,1551.0698,1569.6047,1588.1395,1606.6744,1625.2093,1643.7442,1662.2791,1680.814,1699.3488,1717.8837,1736.4186,1754.9535,1773.4884,1792.0233,1810.5581,1829.093,1847.6279,1866.1628,1884.6977,1903.2326,1921.7674,1940.3023,1958.8372,1977.3721,1995.907,2014.4419,2032.9767,2051.5116,2070.0465,2088.5814,2107.1163,2125.6512,2144.186,2162.7209,2181.2558,2199.7907,2218.3256,2236.8605,2255.3953,2273.9302,2292.4651,2311,2353.1892,2395.3784,2437.5676,2479.7568,2521.9459,2564.1351,2606.3243,2648.5135,2690.7027,2732.8919,2775.0811,2817.2703,2859.4595,2901.6486,2943.8378,2986.027,3028.2162,3070.4054,3112.5946,3154.7838,3196.973,3239.1622,3281.3514,3323.5405,3365.7297,3407.9189,3450.1081,3492.2973,3534.4865,3576.6757,3618.8649,3661.0541,3703.2432,3745.4324,3787.6216,3829.8108,3872,5150,5327,5968,6668,7010,6663,6599,5510,5818,5812,6027,6089,5973,6156,6572,6811,6295,6876,6824,7084,7533,8228,8397,8383,5742,2442,4417,4218,4536,4608,4549,2823,3402,4828,5895,5400,6202,4385,2488,3086,4326.3,4618.01,5053.28,5585.67,6095.4,6567.4,6581.05,6994.16,7147.55,7405.71,7836.83,8248.1,8671.19,9491.61,9933.08,10236.87,11276.51,12479.11,14039.35,15622.37,16230,16315,15055,13416,12953,12972,12880.78,12558.97
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,657,666,682,708,719,735,749,764,773,813,813,918,995,1054,1054,1025,1113,1084,1074,1073,952,1108,1364,1414,1270,1447,1658,1934,1678,1589,1564,1576,1561,1589,1600,1645,1621,1736,1804,1882,1853.54,1914.62,1903.68,1924.09,1888.7,1931.66,1940.31,1922.68,1923.9,1967.43,1997.36,1959.03,2003.09,2004.06,2013.81,2056.33,2106.84,2177.86,2199.39,2313.88,2346,2456,2559,2644,2710,2767,2720.65,2731.47
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,3257,3277,3325,3427,3454,3494,3537,3545,3655,3674,3663,3612,3598,3679,3639,4208,4065,4136,4309,4457,4544,4568,4603,4616,4326,4415,4339,4463,4546,4138,3862,3813,3572,3443,3269,3129,3084,3070,3054,1690,1568.4,915.12,560.33,418.12,377.58,391.09,701.79,772.68,848.42,971.93,1097.25,1342.76,851.91,760.88,755.22,769.29,768.21,811.16,838.45,854.24,820,853,900,884,865,829,828.61,818.42
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,668,697,685,662,807,950,958,1020,1063,1323,1400,1788,2322,3156,3889,4417,4733,6071,6539,6591,6008,6237,6005,6923,6872,8142,8682,8730,9086,8741,6760,6661,6237,5695,6092,5370,4465,4670,4873,4921,5977.34,6113.35,6190.68,6645.08,6898.95,7543.94,8422.21,8545.48,9064.07,9770.98,10354.48,10787.67,12870.57,14193.26,16538.56,18657.06,20731.72,25140.6,26403.79,29157.14,12893,29766,13326,9736,8514,8096,13008.45,15013.31
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12103,12193.1429,12283.2857,12373.4286,12463.5714,12553.7143,12643.8571,12734,13190,13654,13718,13796,13287,13667,13831,14851,14693,13809,12999.31,10240.94,8621.1,7830.01,8299.47,8793.7,9592.64,10382.12,10336.4,10806.87,11606.73,12490.62,13917.51,14995.77,16417.95,17916.06,20138.47,20879.8,17983.35,18663.76,20243,21303,22274,23252,23889,24743,26157.21,27370.55
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13378,12337,13162,13256,13238,13818,14343,14961,15093,15382,15870,16349,16370,16766,17864,18002,18084,18066,18774,20516,20763,21117,22236,23820,24503,22643,23100,23417,24331,24836,24951,25136,25005,25738,27303,28032,30051,30533,33351,36442,36706,39198.3,39231.59,40179.49,40990.71,40838.56,40687.9,42311.34,44142.56,47061.11,50063.82,50527.66,51709.74,51717.03,52624.16,53262.09,54920.81,58369.7,56383.19,52731.39,54086.34,54031,52562,53411,55102,55972,57006,56779.55,57427.5
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,1549,1581,1613,1645,1677,1709,1741,1773,1804,1793,1795,1800,1747,1779,1734,1733,1790,1871,1900,1954,1986,1916,1824,1816,1795,1694,1691,1604,1714,1680,1492,1423,1395,1305,1296,1267,1258,1240,1251,1262,1160.67,1152.65,1154.19,1132.17,1129.85,1132.44,1152.15,1174.23,1206.89,1238.78,1290.11,1110.82,1198.44,1239.9,1276.49,1322.48,1384.19,1458.79,1367.69,1349.62,1347,1351,1345,1354,1360,1381,1399.58,1427.6
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,529,540,553,566,564,599,610,618,626,628,644,626,599,572,633,679,725,697,722,713,794,851,896,928,934,942,961,1015,1030,1004,925,904,913,925,966,936,905,872,864,861,899.98,802.93,865.76,791.55,906.88,972.82,1005.85,986.03,989.84,967.09,899.23,886.2,905.8,922.76,920.05,929.48,982.39,1017.82,1061.95,1091.59,1102,1085,1104,1129,1124,1112,1118.77,1116.64
Malaysia,961,962.88,964.76,966.64,968.52,970.4,972.28,974.16,976.04,977.92,979.8,981.68,983.56,985.44,987.32,989.2,991.08,992.96,994.84,996.72,998.6,1000.48,1002.36,1004.24,1006.12,1008,1009.88,1011.76,1013.64,1015.52,1017.4,1019.28,1021.16,1023.04,1024.92,1026.8,1028.68,1030.56,1032.44,1034.32,1036.2,1038.08,1039.96,1041.84,1043.72,1045.6,1047.48,1049.36,1051.24,1053.12,1055,1047.0913,1039.1827,1031.274,1023.3653,1015.4567,1007.548,999.6393,991.7307,983.822,975.9133,968.0047,960.096,952.1873,944.2787,936.37,928.4613,920.5527,912.644,904.7353,896.8267,888.918,881.0093,873.1007,865.192,857.2833,849.3747,841.466,833.5573,825.6487,817.74,950.53,1018.36,881.75,822.52,863.6,794.82,852.13,983.97,919.01,1073.77,1133.95,1093.83,1288.71,1445.38,1541.87,1389.02,1718.6,1795.02,1877.18,1786.42,2172.37,2404.51,2052,2044.36,1732.93,2179.06,2049.13,2537.3,3220.34,3147.74,3072.27,2792.36,2790.45,2805.74,2688.23,2906.04,3162.07,2515.32,2565,2037,1973,2667,2474.4,2281.8,2089.2,1896.6,1704,1889,2440,2485,2295,2345,2295,2375,2327,2399,2319,2252,2338,2439,2538,2609,2660,2754,2876,2942,2917,3096,3196,3314,3475,3649,4081,4285,4221,4638,4903,5214,5510,5829,6095,6303,6529,6867,6626,6543,6723,7144,7634,8179,8781.21,9383.93,10131.93,10867.26,11725.09,12668.67,13344.57,12129.64,12636.61,13474.7,13307.21,13809.87,14362.16,15087.25,15651.12,16353.92,17209.58,17865.64,17430.44,18574.3,19390,20134,20760,21683,22432,23053,24041.11,24842.36
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,740,752,765,778,791,803,816,830,845,851,840,827,866,888,881,899,910,923,899,934,945,971,926,883,982,1090,1148,1101,1345,1168,1111,1030,1057,1084,1089,1138,1138,1116,1205,1191,1186.76,1115.41,1115.1,1111.79,1100.24,1130.51,1160.95,1167.43,1192.32,1153.05,1309.26,1321.34,1391.26,1366.98,1414.79,1438.21,1441.21,1460.5,1477.42,1505,1500,1448,1443,1505,1553,1594,1629.36,1667.3
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573,1642,1701,1779,1844,1930,2150,2144,2255,2278,2383,2361,2260,2263,2343,2539,2828,3014,3309,3483,3889,3987,4299,4442,4863,5738,6684,7438,8080,8745,8920,9224,9526,9586,9797,10176,10584,10943,11765,12607,13259,13834.93,14341.3,14840.32,15539.06,16417.17,16932.05,17694.79,18488.67,19254.36,20434.55,20413.05,20873.98,21273.13,21233,21905.22,22233.72,23048.26,23674.59,22927.66,23632.62,23871,24301,25162,26998,28700,29817,30901.93,32028.91
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,698,717,736,756,776,797,816,837,858,913,1055,1019,944,1208,1358,1345,1372,1471,1425,1548,1533,1511,1473,1570,1699,1779,1742,1581,1706,1682,1714,1548,1553,1486,1502,1553,1551,1533,1559,1511,1547.54,1559.9,1668.72,1733,1686.2,1873.05,1799.83,1841.21,1954.23,1934.74,1964.45,1967.45,2076.23,2185.95,2371.01,2807.2,2875.03,2895.67,2855.57,2982.75,3104,3213,3319,3459,3424,3407,3431.46,3457.52
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3942,4022,4002,4006,4095,4095,4106,4136,4132,4251,4396,5254,5144,5745,5196,5227,4921,5035,4602,4758,4662,4804,5128,5668,6038,6030,7264,7610,7763,7889,6970,7264,7563,7516,7798,8265,9001,9840,10418,10806,11489,11643.4,12002.38,12228.81,12381.07,12567.93,12841.93,13198.29,13607.88,13572.68,14272.3,14347.61,14196.04,14623.31,14854.61,14725.16,15042.54,15519.42,15957.96,16029.26,16269.32,16483,16893,17311,17818,18322,18918,19521.58,20138.57
